ID,Age,Overall,Potential,Value,Wage,Special,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Preferred Foot,Body Type,Position
237969,19,54,67,110000,1000,1345,1,4,2,5,6.3,174,42,42,42,43,42,42,42,43,44,44,44,45,46,46,46,45,52,52,52,52,52,54,55,55,55,54,31,18,52,48,25,38,48,48,44,46,66,70,56,52,30,51,70,69,65,30,53,52,21,43,18,49,51,50,50,7,14,13,10,6,Left,Normal,DF
246163,19,54,69,130000,1000,1342,1,2,2,4,5.7,168,45,45,45,49,48,48,48,49,48,48,48,50,47,47,47,50,54,51,51,51,54,54,54,54,54,54,43,29,40,53,23,56,34,29,25,50,62,57,55,48,70,29,64,59,56,26,48,53,51,34,31,47,55,56,52,11,8,9,14,12,Left,Normal,DF
235669,21,54,68,130000,1000,1362,1,2,2,4,5.11,143,44,44,44,50,48,48,48,50,47,47,47,50,47,47,47,50,55,51,51,51,55,55,53,53,53,55,49,27,41,42,31,58,31,28,31,48,63,53,54,55,67,31,66,61,44,30,55,51,51,40,38,34,52,58,57,7,12,15,10,6,Right,Lean,DF
242582,18,54,72,140000,1000,1373,1,3,2,3,5.9,154,54,54,54,55,54,54,54,55,53,53,53,54,46,46,46,54,40,37,37,37,40,38,34,34,34,38,41,56,51,44,41,57,57,48,38,52,70,69,68,53,72,45,57,53,55,37,38,17,51,48,55,49,21,18,14,5,14,11,10,7,Right,Lean,ST
237975,19,54,64,90000,1000,1460,1,2,2,4,5.9,150,52,52,52,53,53,53,53,53,53,53,53,54,52,52,52,54,55,52,52,52,55,55,53,53,53,55,42,40,54,54,34,49,38,33,40,53,65,68,64,55,64,39,61,75,59,41,53,47,54,46,41,46,42,50,49,7,13,9,8,13,Right,Normal,DF
238999,21,54,61,100000,1000,1427,1,2,2,4,6.1,141,55,55,55,55,55,55,55,55,54,54,54,55,50,50,50,55,44,41,41,41,44,43,38,38,38,43,46,53,50,52,51,52,47,43,51,50,75,75,62,47,68,51,62,55,55,47,32,22,51,51,54,51,19,30,25,10,14,11,6,10,Right,Lean,ST
241304,20,54,68,150000,2000,1580,1,3,2,4,5.11,141,54,54,54,57,56,56,56,57,57,57,57,58,55,55,55,58,55,53,53,53,55,56,53,53,53,56,46,41,65,51,35,53,49,37,53,51,84,78,78,55,70,48,68,65,45,52,58,48,52,63,36,39,60,41,42,5,12,14,14,11,Right,Lean,MF
240538,20,54,64,110000,2000,1279,1,3,2,4,6,161,54,54,54,52,53,53,53,52,51,51,51,50,44,44,44,50,37,35,35,35,37,36,33,33,33,36,28,56,48,46,38,49,36,31,28,51,65,68,65,50,63,54,56,54,61,47,29,17,49,46,59,47,15,17,13,6,7,14,7,6,Left,Normal,ST
246170,18,54,72,140000,1000,1364,1,3,2,4,5.9,146,51,51,51,55,54,54,54,55,53,53,53,54,47,47,47,54,44,39,39,39,44,42,35,35,35,42,48,46,33,46,43,60,44,45,37,52,75,72,73,44,78,52,44,51,43,40,33,25,50,50,51,42,19,31,27,10,11,10,11,10,Right,Normal,MF
244123,19,54,66,120000,1000,1381,1,3,2,4,5.1,146,55,55,55,59,58,58,58,59,58,58,58,58,52,52,52,58,43,40,40,40,43,40,32,32,32,40,39,55,40,55,43,64,47,42,48,62,71,67,74,54,73,46,52,58,37,45,34,19,51,50,56,46,19,15,16,13,9,8,11,8,Right,Lean,ST
238237,19,54,74,130000,1000,1387,1,3,2,4,5.1,154,47,47,47,48,47,47,47,48,47,47,47,48,46,46,46,48,53,49,49,49,53,54,54,54,54,54,45,25,54,41,36,44,42,30,30,42,64,65,69,54,73,46,69,51,56,38,33,53,50,50,21,47,53,57,54,7,9,14,6,6,Right,Lean,DF
239773,22,54,59,90000,2000,1322,1,3,2,7,5.1,172,54,54,54,52,52,52,52,52,50,50,50,50,42,42,42,50,37,33,33,33,37,36,32,32,32,36,31,53,52,43,41,46,32,31,28,47,82,76,68,46,74,55,60,54,64,48,27,11,47,44,62,42,20,15,10,9,6,15,11,14,Right,Normal,ST
239006,18,54,67,120000,1000,1466,1,3,2,4,6,150,53,53,53,54,54,54,54,54,54,54,54,56,54,54,54,56,53,52,52,52,53,52,49,49,49,52,49,43,52,58,39,51,35,40,56,52,61,61,59,54,63,55,63,66,51,42,55,43,55,51,46,43,35,42,49,6,10,7,11,6,Right,Lean,MF
243103,21,54,63,90000,1000,1311,1,2,2,2,5.1,163,40,40,40,39,39,39,39,39,40,40,40,42,44,44,44,42,54,54,54,54,54,56,58,58,58,56,24,22,48,51,28,26,24,21,39,38,64,59,63,67,68,33,70,66,65,21,40,63,24,28,35,43,52,57,61,5,14,8,15,12,Right,Normal,DM
236448,20,54,70,130000,3000,1490,1,3,2,7,5.9,143,54,54,54,56,55,55,55,56,54,54,54,55,51,51,51,55,55,52,52,52,55,55,51,51,51,55,54,55,40,47,47,60,48,40,42,60,55,63,74,46,78,63,33,51,46,43,39,52,47,46,51,48,52,57,56,6,12,11,8,8,Left,Lean,DF
238500,21,54,64,100000,3000,1417,1,2,2,2,5.7,148,45,45,45,48,46,46,46,48,48,48,48,48,49,49,49,48,55,55,55,55,55,55,57,57,57,55,43,31,40,54,25,43,35,31,49,55,53,67,69,51,84,44,60,48,62,31,55,52,31,38,43,49,51,62,60,13,10,5,11,11,Right,Lean,DM
231590,19,54,71,130000,1000,1262,1,2,2,4,5.9,148,43,43,43,48,45,45,45,48,45,45,45,49,45,45,45,49,55,49,49,49,55,55,52,52,52,55,53,26,45,42,28,50,37,29,28,48,60,55,58,51,50,27,54,67,48,27,48,53,47,34,32,38,50,54,56,1,1,1,1,1,Left,Lean,DF
242854,17,54,76,150000,4000,1304,1,2,2,4,5.7,143,55,55,55,51,53,53,53,51,50,50,50,49,43,43,43,49,36,32,32,32,36,35,31,31,31,35,28,60,59,42,42,49,39,33,30,46,62,63,60,50,79,55,68,54,39,50,35,10,55,43,63,50,13,12,20,5,10,6,9,15,Right,Lean,ST
233383,18,54,68,130000,1000,1166,1,2,2,4,6,154,34,34,34,32,31,31,31,32,31,31,31,34,34,34,34,34,46,46,46,46,46,49,55,55,55,49,26,16,49,31,17,24,19,19,26,28,55,54,42,41,54,37,70,62,77,21,50,51,19,29,31,39,54,57,55,10,8,10,14,10,Right,Normal,DF
245162,19,54,66,120000,1000,1381,1,3,2,4,6.1,165,54,54,54,51,52,52,52,51,52,52,52,52,49,49,49,52,41,42,42,42,41,40,41,41,41,40,42,50,64,52,48,44,36,30,47,48,59,60,54,48,64,52,74,59,68,41,62,26,54,53,48,48,20,22,18,9,8,11,5,5,Right,Normal,ST
242347,18,54,74,130000,1000,1617,1,4,2,4,5.1,161,58,58,58,58,58,58,58,58,57,57,57,58,55,55,55,58,55,55,55,55,55,55,56,56,56,55,51,48,62,58,45,62,51,49,56,61,69,68,61,49,67,59,73,55,68,50,60,52,53,43,48,58,53,43,45,14,11,11,9,13,Right,Normal,DM
235949,21,54,62,100000,2000,1232,1,2,2,6,5.6,148,49,49,49,55,53,53,53,55,54,54,54,54,47,47,47,54,42,37,37,37,42,39,32,32,32,39,45,37,31,52,41,58,41,37,38,62,69,74,64,55,51,38,32,35,36,35,34,16,48,43,43,43,33,15,15,15,15,8,10,6,Right,Normal,AM
243117,20,54,63,110000,2000,1285,1,2,2,4,6.3,170,55,55,55,50,52,52,52,50,51,51,51,49,45,45,45,49,36,36,36,36,36,35,36,36,36,35,29,54,56,49,36,42,37,34,25,49,62,52,59,53,48,53,62,51,72,48,28,10,54,52,58,43,30,18,11,6,14,14,8,11,Right,Lean,ST
242607,17,54,68,130000,1000,1362,1,3,2,4,5.1,163,55,55,55,57,56,56,56,57,54,54,54,55,45,45,45,55,43,37,37,37,43,41,37,37,37,41,48,52,53,47,32,59,43,34,26,53,76,75,70,50,69,47,43,53,54,51,31,14,51,47,55,41,50,13,14,7,9,12,12,12,Right,Normal,MF
246448,18,54,65,110000,1000,1332,1,3,3,7,6.1,174,55,55,55,51,51,51,51,51,48,48,48,50,41,41,41,50,40,36,36,36,40,39,38,38,38,39,30,50,58,40,42,52,34,20,27,51,76,80,58,40,59,52,69,67,77,44,51,20,50,31,51,47,18,15,21,9,9,13,6,12,Left,Normal,ST
236468,18,54,74,140000,1000,1455,1,3,2,3,5.1,154,50,50,50,53,52,52,52,53,54,54,54,54,54,54,54,54,51,51,51,51,51,50,47,47,47,50,43,40,46,64,48,50,56,50,59,60,55,69,55,47,67,53,56,53,46,36,43,30,37,55,56,56,41,45,47,7,14,14,5,8,Right,Lean,AM
239540,19,54,69,130000,1000,1156,1,2,2,1,6.3,154,39,39,39,38,38,38,38,38,39,39,39,41,44,44,44,41,49,52,52,52,49,50,55,55,55,50,24,17,58,47,20,45,23,17,45,46,45,48,31,50,34,28,56,62,62,15,57,52,25,24,19,55,51,54,50,6,9,13,15,8,Right,Lean,DF
240564,21,54,65,120000,2000,1376,1,3,2,4,5.9,154,51,51,51,55,54,54,54,55,55,55,55,55,51,51,51,55,44,42,42,42,44,42,37,37,37,42,48,48,36,52,43,64,44,44,52,57,56,60,57,51,75,58,59,44,47,33,39,21,41,56,46,52,20,30,37,7,11,11,14,15,Left,Lean,AM
243637,18,54,74,130000,1000,1317,1,3,2,4,5.1,165,42,42,42,48,45,45,45,48,44,44,44,49,44,44,44,49,54,49,49,49,54,54,53,53,53,54,49,22,40,38,24,55,29,31,28,48,68,62,58,51,66,24,62,59,55,24,50,53,44,33,35,37,52,56,53,7,13,8,13,7,Left,Lean,DF
229559,21,54,65,120000,4000,1499,1,3,2,7,5.8,154,55,55,55,56,56,56,56,56,57,57,57,56,55,55,55,56,49,49,49,49,49,48,46,46,46,48,46,48,43,68,46,50,44,45,58,51,66,61,67,51,75,63,66,52,50,52,50,21,55,54,48,54,42,40,46,6,12,11,6,6,Right,Lean,MF
242103,17,54,66,90000,1000,1389,1,2,2,4,5.11,165,46,46,46,49,47,47,47,49,47,47,47,51,48,48,48,51,54,52,52,52,54,54,52,52,52,54,46,24,46,50,32,46,30,32,47,48,70,68,56,55,64,38,60,61,60,32,55,58,46,35,38,38,43,46,48,11,9,11,11,13,Right,Lean,DF
238009,20,54,65,120000,2000,1390,1,3,3,4,5.1,165,55,55,55,56,56,56,56,56,54,54,54,55,49,49,49,55,45,42,42,42,45,44,39,39,39,44,45,49,43,45,44,58,42,33,40,58,71,62,60,52,70,61,48,51,49,40,45,31,57,48,53,42,39,20,28,9,10,12,7,10,Left,Lean,AM
242617,22,54,60,90000,1000,1400,1,3,2,4,5.8,150,50,50,50,54,53,53,53,54,55,55,55,54,53,53,53,54,47,47,47,47,47,45,44,44,44,45,38,32,41,55,38,58,32,34,51,53,66,61,72,56,69,48,71,53,54,38,57,35,50,56,37,41,34,34,29,10,13,6,9,10,Right,Lean,AM
242106,23,54,61,80000,2000,1309,1,3,2,5,5.9,157,42,42,42,43,42,42,42,43,42,42,42,46,45,45,45,46,53,52,52,52,53,54,56,56,56,54,38,21,47,53,26,38,23,24,37,55,54,65,46,50,69,33,76,65,63,23,56,47,28,25,35,39,51,56,54,13,12,7,9,10,Right,Normal,DF
234940,21,54,66,110000,4000,1286,1,2,2,4,6,154,38,38,38,40,37,37,37,40,38,38,38,43,41,41,41,43,52,49,49,49,52,53,55,55,55,53,45,16,51,44,24,37,23,25,33,34,65,67,47,43,64,33,74,65,67,22,60,50,21,38,39,50,44,58,54,13,6,11,7,6,Right,Normal,DF
242108,17,54,69,130000,1000,1439,1,3,2,4,5.1,159,55,55,55,56,56,56,56,56,55,55,55,56,52,52,52,56,50,47,47,47,50,49,44,44,44,49,49,54,45,53,40,54,38,34,46,56,72,73,60,49,66,52,65,60,53,45,39,41,51,48,42,43,32,36,35,6,14,15,6,10,Right,Normal,AM
244668,18,54,72,140000,1000,1276,1,2,2,4,5.7,148,54,54,54,54,54,54,54,54,51,51,51,51,43,43,43,51,39,34,34,34,39,37,32,32,32,37,35,60,54,38,36,54,32,41,30,56,70,73,78,50,74,46,44,45,42,41,26,22,48,42,38,40,24,15,12,15,11,6,10,8,Right,Normal,ST
244413,18,54,64,90000,1000,1269,1,2,2,4,6.2,154,40,40,40,40,38,38,38,40,38,38,38,42,40,40,40,42,51,49,49,49,51,52,54,54,54,52,35,21,51,44,35,37,25,23,41,36,68,65,57,51,62,38,67,57,60,23,47,53,20,23,28,43,54,55,49,9,13,12,5,5,Right,Lean,DF
29118,38,54,54,20000,1000,1416,2,4,3,3,5.9,168,53,53,53,54,55,55,55,54,57,57,57,53,55,55,55,53,45,49,49,49,45,43,44,44,44,43,56,50,46,65,49,48,58,57,52,62,41,33,50,36,69,58,33,28,44,50,55,40,63,62,58,67,38,40,31,8,10,9,6,11,Right,Normal,MF
211135,26,54,56,80000,3000,1499,1,3,3,4,5.6,165,57,57,57,56,56,56,56,56,57,57,57,56,54,54,54,56,49,50,50,50,49,47,48,48,48,47,42,56,54,57,34,55,34,28,49,53,70,45,75,55,73,53,57,65,68,59,36,36,55,51,57,41,59,36,21,10,16,15,15,10,Right,Normal,MF
242624,22,54,63,110000,1000,1293,1,3,2,4,5.9,157,54,54,54,53,55,55,55,53,54,54,54,52,47,47,47,52,37,35,35,35,37,35,30,30,30,35,28,57,39,45,45,58,46,32,35,55,61,54,56,53,72,58,51,54,47,49,32,19,53,50,56,42,12,13,17,8,12,5,9,12,Right,Normal,ST
240321,22,54,64,110000,1000,1513,1,3,2,7,5.9,154,56,56,56,57,56,56,56,57,57,57,57,57,55,55,55,57,49,49,49,49,49,48,47,47,47,48,46,52,59,58,34,62,40,45,55,60,62,58,61,50,73,49,69,64,62,52,55,32,47,50,69,53,34,33,35,8,8,10,8,13,Right,Normal,MF
241601,20,54,66,120000,1000,1434,1,2,2,4,5.4,143,52,52,52,57,55,55,55,57,55,55,55,56,49,49,49,56,45,41,41,41,45,44,36,36,36,44,43,47,32,45,45,58,49,39,48,51,86,75,82,52,91,53,54,57,38,46,43,20,51,51,41,59,28,27,31,9,12,8,12,10,Right,Normal,AM
240322,19,54,66,100000,1000,1244,1,3,2,4,5.11,161,38,38,38,35,35,35,35,35,34,34,34,36,36,36,36,36,47,46,46,46,47,50,54,54,54,50,26,17,53,32,27,29,25,26,31,32,60,59,45,47,69,42,70,52,61,22,49,48,25,30,39,42,55,56,60,9,14,8,14,12,Right,Lean,DF
243651,18,54,69,140000,2000,1494,1,3,2,4,6,165,49,49,49,53,52,52,52,53,53,53,53,54,53,53,53,54,54,53,53,53,54,54,52,52,52,54,50,31,47,58,34,52,45,48,52,51,63,70,65,52,73,49,67,59,58,39,53,42,48,50,43,45,55,45,49,5,8,7,13,13,Right,Lean,MF
244169,18,54,71,140000,1000,1406,1,2,2,4,5.8,148,51,51,51,54,52,52,52,54,52,52,52,54,48,48,48,54,47,44,44,44,47,46,42,42,42,46,53,45,37,49,55,53,51,38,45,56,68,72,60,35,75,49,49,58,65,41,31,24,48,51,37,51,54,33,27,10,9,14,6,8,Right,Lean,MF
243915,17,54,72,130000,1000,1424,1,4,3,4,5.9,154,50,50,50,54,54,54,54,54,55,55,55,54,52,52,52,54,47,46,46,46,47,46,41,41,41,46,40,41,36,58,41,57,48,42,56,54,67,70,66,47,74,55,48,50,43,51,42,26,44,50,43,59,36,38,38,15,8,14,15,11,Right,Normal,MF
244939,19,54,65,100000,1000,1286,1,3,2,5,6.1,176,40,40,40,41,38,38,38,41,38,38,38,43,40,40,40,43,53,49,49,49,53,54,54,54,54,54,49,22,51,46,26,38,35,30,29,35,62,66,46,49,56,35,52,62,65,30,48,53,21,29,39,46,54,55,52,5,14,9,9,14,Left,Lean,DF
232396,20,54,67,130000,1000,1473,1,3,2,4,5.9,154,51,51,51,53,53,53,53,53,54,54,54,54,54,54,54,54,53,54,54,54,53,53,51,51,51,53,41,40,49,59,43,51,38,33,52,55,66,53,64,52,81,55,56,60,39,35,56,48,49,53,39,42,55,47,44,15,11,10,14,10,Right,Lean,MF
241613,18,54,68,130000,1000,1281,1,3,2,4,5.11,165,38,38,38,37,36,36,36,37,36,36,36,39,39,39,39,39,50,49,49,49,50,52,54,54,54,52,31,22,49,46,28,33,24,28,30,29,63,60,48,49,67,40,72,62,59,26,57,52,21,26,38,36,54,55,52,11,10,14,14,11,Right,Lean,DF
238545,18,54,74,140000,3000,1291,1,3,2,3,5.11,165,54,54,54,50,51,51,51,50,49,49,49,48,42,42,42,48,36,34,34,34,36,35,36,36,36,35,33,58,58,44,48,43,40,30,35,45,67,68,60,48,61,45,66,34,68,45,39,16,51,43,58,45,17,20,15,8,10,7,5,6,Left,Lean,ST
241108,19,54,72,150000,1000,1352,1,3,2,4,5.1,159,52,52,52,54,53,53,53,54,53,53,53,54,48,48,48,54,45,41,41,41,45,43,37,37,37,43,53,49,35,49,44,53,39,41,43,58,69,60,68,41,74,57,39,51,51,33,33,23,51,48,53,42,26,31,31,6,8,12,11,12,Left,Lean,MF
246228,18,54,75,160000,1000,1437,1,3,2,4,6,163,56,56,56,56,57,57,57,56,56,56,56,55,51,51,51,55,50,47,47,47,50,49,45,45,45,49,33,59,41,48,52,62,49,30,42,53,71,73,67,55,60,52,54,59,58,47,31,40,49,49,60,47,35,42,40,14,5,11,6,13,Right,Lean,ST
241622,20,54,67,120000,2000,1254,1,2,2,4,5.11,152,36,36,36,35,34,34,34,35,36,36,36,37,39,39,39,37,47,49,49,49,47,49,55,55,55,49,27,17,51,42,28,22,24,25,34,33,34,76,69,46,66,34,64,55,61,21,66,51,26,34,31,39,56,53,48,9,12,11,14,14,Right,Stocky,DF
245462,17,54,71,130000,1000,1445,1,3,2,4,5.11,157,53,53,53,53,54,54,54,53,54,54,54,54,53,53,53,54,50,50,50,50,50,49,47,47,47,49,35,45,44,59,36,50,37,40,57,51,69,68,59,52,66,59,62,58,50,42,50,45,53,47,39,43,37,39,38,15,14,5,14,10,Right,Normal,AM
231131,20,54,64,110000,1000,1488,1,3,3,7,5.1,159,52,52,52,56,54,54,54,56,54,54,54,56,51,51,51,56,53,50,50,50,53,52,50,50,50,52,48,51,35,47,35,61,54,57,46,53,76,66,59,45,70,55,60,52,59,39,39,46,46,56,44,53,52,48,47,5,13,6,9,9,Left,Normal,AM
240348,21,54,62,100000,1000,1458,1,3,2,4,5.1,159,51,51,51,52,52,52,52,52,54,54,54,55,56,56,56,55,53,54,54,54,53,53,50,50,50,53,41,32,44,63,37,46,40,37,60,55,62,61,66,60,68,52,63,70,57,41,55,37,51,46,35,41,29,54,49,12,9,11,11,13,Right,Normal,MF
245469,18,54,67,110000,1000,1236,1,2,2,4,6.2,165,38,38,38,35,35,35,35,35,34,34,34,36,36,36,36,36,48,46,46,46,48,51,54,54,54,51,29,22,53,32,28,24,31,26,22,29,59,59,46,50,55,40,74,61,58,26,51,48,30,30,35,37,50,63,54,6,7,14,9,15,Right,Lean,DF
242910,21,54,61,80000,1000,1353,1,2,2,7,5.9,150,41,41,41,47,44,44,44,47,45,45,45,48,45,45,45,48,54,50,50,50,54,55,54,54,54,55,43,23,42,46,23,50,25,29,26,38,65,63,68,49,74,24,78,65,45,29,54,57,49,38,34,32,53,59,54,8,8,11,11,12,Right,Normal,DF
238303,18,54,64,100000,1000,1304,1,3,2,4,5.1,143,55,55,55,54,55,55,55,54,53,53,53,52,46,46,46,52,39,36,36,36,39,37,34,34,34,37,29,54,52,47,36,54,34,29,28,55,69,69,65,54,74,48,54,59,55,51,35,14,49,44,53,51,17,19,12,8,5,12,9,11,Right,Lean,ST
244192,20,54,70,140000,1000,1337,1,3,2,4,6.5,194,42,42,42,45,44,44,44,45,46,46,46,47,46,46,46,47,52,52,52,52,52,53,54,54,54,53,25,25,42,43,23,49,21,27,40,45,73,74,66,40,55,37,70,66,68,21,45,54,28,55,36,45,58,53,51,10,14,11,6,6,Left,Normal,DF
231651,22,54,62,100000,1000,1548,1,3,2,4,6,165,58,58,58,57,59,59,59,57,58,58,58,56,55,55,55,56,49,50,50,50,49,48,48,48,48,48,32,56,55,54,53,59,59,51,49,62,64,63,59,51,69,56,64,55,52,51,46,40,55,58,67,50,61,32,29,7,12,5,8,14,Right,Normal,MF
245475,19,54,63,100000,1000,1444,1,3,2,4,5.9,146,52,52,52,56,55,55,55,56,56,56,56,57,54,54,54,57,50,49,49,49,50,49,45,45,45,49,46,42,41,59,43,64,48,43,62,60,62,64,64,49,72,54,54,45,41,33,40,23,49,50,44,55,42,45,51,7,13,13,9,12,Right,Lean,MF
244966,20,54,63,100000,4000,1443,1,4,3,4,5.7,134,52,52,52,57,56,56,56,57,58,58,58,58,55,55,55,58,49,47,47,47,49,46,41,41,41,46,51,44,41,62,42,57,43,51,56,64,61,68,65,53,79,48,58,49,41,36,45,29,51,54,47,56,35,29,31,10,10,10,11,12,Right,Normal,MF
240871,18,54,69,140000,1000,1395,1,3,2,4,5.3,117,55,55,55,54,55,55,55,54,55,55,55,54,51,51,51,54,43,43,43,43,43,42,40,40,40,42,33,58,53,61,33,47,32,35,49,49,73,70,69,48,56,49,61,58,56,43,40,24,50,53,61,51,34,23,20,9,11,14,10,13,Right,Normal,ST
243176,19,54,67,130000,1000,1515,1,3,2,4,5.1,165,51,51,51,53,52,52,52,53,55,55,55,53,55,55,55,53,55,57,57,57,55,56,57,57,57,56,42,41,50,65,33,49,37,45,54,57,60,60,71,56,73,49,68,45,58,42,62,52,37,51,43,43,53,51,62,14,13,6,7,9,Right,Normal,MF
236009,18,54,72,130000,3000,1434,1,2,2,4,5.11,172,49,49,49,52,50,50,50,52,51,51,51,53,51,51,51,53,54,53,53,53,54,55,55,55,55,55,45,29,49,52,26,53,34,25,50,52,72,73,66,52,60,42,69,60,67,36,59,47,45,44,32,49,49,51,50,13,9,7,8,8,Left,Normal,DF
242409,29,54,54,70000,2000,1298,1,2,2,7,6,176,55,55,55,49,51,51,51,49,47,47,47,47,41,41,41,47,37,34,34,34,37,36,36,36,36,36,33,60,59,38,41,43,38,33,25,49,59,56,44,46,58,55,66,56,64,51,34,12,51,42,64,47,35,15,15,9,9,14,11,13,Right,Normal,ST
245993,17,54,77,130000,1000,1427,1,3,2,4,5.9,143,48,48,48,51,50,50,50,51,51,51,51,52,52,52,52,52,55,55,55,55,55,55,55,55,55,55,42,32,46,57,33,54,39,34,50,52,62,57,49,56,72,53,61,52,48,39,59,53,41,44,41,46,51,55,57,7,6,10,6,9,Right,Lean,DM
241642,19,54,71,130000,1000,1229,1,3,2,1,5.9,150,38,38,38,36,36,36,36,36,35,35,35,37,37,37,37,37,49,47,47,47,49,52,55,55,55,52,30,23,53,40,23,26,26,25,24,32,61,62,46,47,59,38,68,54,57,24,50,51,23,27,39,38,51,62,56,10,9,9,14,10,Right,Lean,DF
239084,17,54,75,150000,1000,1516,1,3,2,4,5.1,183,51,51,51,54,53,53,53,54,55,55,55,55,55,55,55,55,53,56,56,56,53,53,55,55,55,53,38,36,43,60,39,56,46,38,53,58,62,66,68,47,70,50,67,59,65,43,68,48,46,52,42,47,46,54,46,12,7,11,7,13,Right,Normal,MF
241644,18,54,64,90000,1000,1331,1,3,2,7,5.11,154,43,43,43,47,45,45,45,47,45,45,45,49,46,46,46,49,54,50,50,50,54,54,50,50,50,54,46,24,44,46,25,48,40,29,42,45,72,69,56,46,67,37,58,70,48,32,47,50,42,30,28,33,41,56,52,8,6,15,5,7,Left,Lean,DF
230129,21,54,66,120000,1000,1438,1,3,2,4,5.7,148,51,51,51,55,54,54,54,55,55,55,55,55,52,52,52,55,49,48,48,48,49,48,45,45,45,48,52,41,38,61,37,48,38,48,55,55,71,67,69,48,84,61,51,36,50,38,48,29,49,55,39,56,48,37,39,6,9,6,14,11,Left,Lean,MF
243185,19,54,64,90000,1000,1300,1,3,2,4,6.5,194,40,40,40,39,39,39,39,39,40,40,40,42,45,45,45,42,52,55,55,55,52,54,60,60,60,54,36,16,53,44,28,34,24,29,51,45,52,55,40,56,37,40,51,54,80,25,65,57,22,35,42,48,55,61,56,9,13,12,14,9,Right,Normal,DF
222195,25,54,58,90000,2000,1298,1,3,2,4,5.11,161,54,54,54,51,51,51,51,51,49,49,49,49,42,42,42,49,37,34,34,34,37,36,35,35,35,36,24,59,59,40,42,54,31,24,19,53,59,64,73,39,66,45,66,69,69,44,44,16,48,41,49,42,14,13,19,12,6,12,13,12,Right,Lean,ST
239859,21,54,64,100000,2000,1353,1,3,2,4,5.11,165,43,43,43,47,45,45,45,47,46,46,46,49,48,48,48,49,55,54,54,54,55,55,54,54,54,55,42,26,39,59,22,50,35,30,50,35,67,66,58,52,63,31,57,63,56,23,55,50,42,34,34,35,61,56,50,13,9,12,5,8,Right,Lean,DF
245747,18,54,73,130000,1000,1370,1,3,2,4,6,176,45,45,45,47,47,47,47,47,49,49,49,49,51,51,51,49,53,55,55,55,53,53,54,54,54,53,38,29,45,55,30,45,35,36,53,52,58,64,51,54,57,48,60,54,64,34,56,53,26,52,37,38,44,54,51,7,7,6,9,6,Right,Lean,DM
246004,17,54,67,100000,1000,1416,1,2,2,7,5.8,152,47,47,47,49,47,47,47,49,46,46,46,50,45,45,45,50,54,49,49,49,54,55,53,53,53,55,45,32,44,40,21,51,39,27,33,43,76,74,70,45,75,42,73,68,54,30,52,52,50,35,35,42,53,54,53,14,7,7,13,9,Left,Normal,DF
241398,19,54,70,130000,2000,1213,1,2,2,4,6.2,168,38,38,38,34,33,33,33,34,32,32,32,35,34,34,34,35,45,45,45,45,45,49,55,55,55,49,29,26,59,29,27,25,29,26,26,29,56,59,46,43,53,35,70,52,72,22,51,47,21,29,38,43,50,58,55,10,9,10,14,8,Right,Normal,DF
243958,17,54,71,130000,1000,1410,1,3,3,4,5.1,148,50,50,50,56,53,53,53,56,54,54,54,55,49,49,49,55,44,42,42,42,44,42,37,37,37,42,50,41,38,55,46,59,52,45,49,58,76,69,83,41,71,54,68,44,33,40,56,25,41,48,43,40,25,29,21,7,8,11,10,14,Right,Lean,MF
246006,20,54,70,150000,1000,1448,1,3,2,4,5.9,172,52,52,52,53,53,53,53,53,54,54,54,54,54,54,54,54,54,55,55,55,54,54,53,53,53,54,41,45,38,58,32,43,42,31,51,50,65,68,52,56,67,48,53,61,57,43,48,50,60,49,42,52,52,56,45,14,7,6,12,6,Right,Normal,MF
245239,17,54,72,130000,1000,1464,1,3,2,4,5.1,159,54,54,54,55,56,56,56,55,57,57,57,55,54,54,54,55,49,49,49,49,49,49,45,45,45,49,39,50,46,58,39,48,44,38,53,57,69,66,63,50,72,49,54,55,51,58,35,32,52,57,50,52,41,39,45,13,14,9,12,6,Right,Normal,MF
246264,19,54,68,130000,1000,1242,1,3,2,4,6.2,187,41,41,41,41,40,40,40,41,41,41,41,43,44,44,44,43,50,51,51,51,50,51,54,54,54,51,45,25,54,51,25,36,43,22,42,41,48,52,43,46,37,42,56,52,68,27,46,54,25,36,27,40,48,55,50,12,6,15,6,7,Left,Normal,DF
245753,23,54,58,90000,1000,1438,1,3,2,5,5.9,139,49,49,49,53,51,51,51,53,53,53,53,54,53,53,53,54,55,53,53,53,55,54,51,51,51,54,53,33,46,56,36,49,42,32,54,55,65,63,67,55,67,45,56,54,47,37,46,53,50,46,45,39,46,47,50,7,6,11,8,11,Right,Lean,MF
